data,valor_fechamento,criptomoeda,volume_compra,volume_venda,change,gain,loss,avg_gain,avg_loss,rs,rsi,ema_short,ema_long,macd,macd_signal,indicativo_macd,max_50,gradiente_ema_curto,gradiente_ema_longo
2025-09-06 05:00:00,203.27,SOLUSDT,18033.613,3664564.60483,0.040000000000020464,0.040000000000020464,-0.0,0.10234693877551167,0.1684693877551034,0.6075105996365877,37.79201205727219,203.52326715327797,204.01148087499922,-0.48821372172125166,-0.2871823497825405,Baixa,204.41,-0.11655301792922108,-0.037674216494800336
2025-09-06 05:15:00,202.74,SOLUSDT,66740.35,13535323.9958,-0.5300000000000011,0.0,0.5300000000000011,0.0950364431486894,0.19429300291545323,0.4891398131822822,32.84713825070553,203.32745036495848,203.94945741768217,-0.6220070527236885,-0.3541472903707701,Baixa,204.41,-0.13516476344691306,-0.04515352300726362
2025-09-06 05:30:00,202.37,SOLUSDT,24062.187,4874695.07498,-0.37000000000000455,0.0,0.37000000000000455,0.08824812578092588,0.2068435027072069,0.4266420004782249,29.90533016238203,203.08808777371885,203.87241071438058,-0.784322940661724,-0.4401824204289609,Baixa,204.41,-0.15712357258518891,-0.053828960909347225
2025-09-06 05:45:00,202.26,SOLUSDT,19052.439,3854124.4286,-0.11000000000001364,0.0,0.11000000000001364,0.08194468822514546,0.19992610965669308,0.40987487010005014,29.071719681829904,202.88106583028915,203.79375653319127,-0.9126907029021254,-0.5346840769235938,Baixa,204.41,-0.18884267943888133,-0.06505681647475467
2025-09-06 06:00:00,202.63,SOLUSDT,16861.414,3411681.478,0.37000000000000455,0.37000000000000455,-0.0,0.1025200676376354,0.18564567325264356,0.5522351576603498,35.57677165956747,202.81829937271687,203.73698792181608,-0.9186885490992154,-0.6114849713587182,Baixa,204.41,-0.185632009579156,-0.07046867908571305
2025-09-06 06:15:00,202.37,SOLUSDT,21521.0,4355043.22578,-0.2599999999999909,0.0,0.2599999999999909,0.0951972056635186,0.19095669659173978,0.49852771524974393,33.26783416659461,202.70622452953765,203.6703055841665,-0.9640810546288492,-0.6820041880127444,Baixa,204.41,-0.15122400718436305,-0.06937264595958602
2025-09-06 06:30:00,202.4,SOLUSDT,14702.701,2976429.30036,0.030000000000001137,0.030000000000001137,-0.0,0.09054026240183878,0.17731693254947264,0.5106126138098933,33.80169138943471,202.62966839715324,203.60833945810958,-0.9786710609563443,-0.7413375626014644,Baixa,204.41,-0.10916800538826375,-0.06515934615668227
2025-09-06 06:45:00,202.44,SOLUSDT,7280.985,1474019.0691,0.03999999999999204,0.03999999999999204,-0.0,0.08693024365884973,0.16465143736736745,0.5279652886654883,34.553487083898915,202.58225129786493,203.5513472894213,-0.9690959915563724,-0.786889248392446,Baixa,204.41,-0.07862600404119795,-0.06134669512466648
2025-09-06 07:00:00,202.84,SOLUSDT,12954.767,2623780.26237,0.4000000000000057,0.4000000000000057,-0.0,0.10929236911178944,0.1528906204125555,0.7148402486488586,41.68553013682114,202.64668847339868,203.51664742164465,-0.8699589482459658,-0.80350318836315,Baixa,204.41,-0.04671950303092329,-0.055963929508836587
2025-09-06 07:15:00,202.98,SOLUSDT,11079.774,2247475.23818,0.13999999999998636,0.13999999999998636,-0.0,0.11148577131808922,0.14196986181165866,0.7852777335656598,43.986306376949976,202.730016355049,203.4904694986376,-0.7604531435885917,-0.7948931794082384,Alta,204.41,0.006460372726799733,-0.04513642075228178
2025-09-06 07:30:00,203.21,SOLUSDT,10556.264,2143709.09099,0.2300000000000182,0.2300000000000182,-0.0,0.11995107336679843,0.1318291573965402,0.9098978991877141,47.641180168568,202.85001226628674,203.47678805967965,-0.626775793392909,-0.7612697022051725,Alta,204.41,0.05884527954512803,-0.03239805876435882
2025-09-06 07:45:00,203.03,SOLUSDT,7024.155,1426380.36411,-0.18000000000000682,0.0,0.18000000000000682,0.11138313955488426,0.13526993186821637,0.8234138807979642,45.15781575807798,202.89500919971505,203.45499352018308,-0.5599843204680326,-0.7210126258577446,Alta,204.41,0.08288395965883813,-0.02325669004413812
2025-09-06 08:00:00,202.74,SOLUSDT,10692.434,2169786.60681,-0.28999999999999204,0.0,0.28999999999999204,0.10342720101524967,0.14632207959191465,0.7068461663728621,41.41241198525509,202.85625689978627,203.42011578749123,-0.5638588877049528,-0.6895818782271863,Alta,204.41,0.058412969744132834,-0.022853924676130555
2025-09-06 08:15:00,203.09,SOLUSDT,8829.547,1791825.77628,0.3499999999999943,0.3499999999999943,-0.0,0.12103954379987429,0.13587050247820645,0.8908448971055286,47.11358919333986,202.9146926748397,203.40401257834532,-0.48931990350561705,-0.6495294832828725,Alta,204.41,0.03755972730809199,-0.02295861127729084
2025-09-06 08:30:00,203.41,SOLUSDT,11706.989,2380775.09718,0.3199999999999932,0.3199999999999932,-0.0,0.13525100495702563,0.126165466586906,1.0720128781346145,51.73775170257258,203.03851950612977,203.40430464769432,-0.3657851415645439,-0.5927806149392069,Alta,204.41,0.03966979548107044,-0.019594776580852787
2025-09-06 08:45:00,203.49,SOLUSDT,15392.693,3131372.02691,0.0800000000000125,0.0800000000000125,-0.0,0.13130450460295326,0.11715364754498414,1.1207888730270692,52.8477345049124,203.15138962959733,203.40848490878238,-0.2570952791850516,-0.5256435477883759,Alta,204.41,0.0695023466107971,-0.010882836259814548
2025-09-06 09:00:00,203.0,SOLUSDT,16821.034,3418899.3368,-0.4900000000000091,0.0,0.4900000000000091,0.12192561141702803,0.1437855298632002,0.8479685788481633,45.8865258075276,203.113542222198,203.38855881567105,-0.2750165934730546,-0.47551815692531163,Alta,204.41,0.07512675995808644,-0.005864161320352094
2025-09-06 09:15:00,202.94,SOLUSDT,10711.969,2176271.57397,-0.060000000000002274,0.0,0.060000000000002274,0.11321663917295459,0.13780084915868607,0.8215960922169553,45.10308820530242,203.0701566666485,203.36667789783343,-0.2965212311849257,-0.43971877177723445,Alta,204.41,0.038595069968589475,-0.009041519304724405
2025-09-06 09:30:00,203.24,SOLUSDT,7032.754,1428190.24184,0.30000000000001137,0.30000000000001137,-0.0,0.12655830780345864,0.12795793136163705,0.9890618460045062,49.7250423857492,203.11261749998638,203.360498488183,-0.24788098819661286,-0.40135121506111016,Alta,204.41,0.006696302476433691,-0.012941932997167756
2025-09-06 09:45:00,202.69,SOLUSDT,10492.606,2129501.98371,-0.5500000000000114,0.0,0.5500000000000114,0.11751842867464016,0.1581037934072352,0.7432992349016101,42.63750135492723,203.0069631249898,203.327791244857,-0.32082811986720117,-0.38524659602232836,Alta,204.41,-0.02897777314268578,-0.018944765533890528
2025-09-06 10:00:00,202.68,SOLUSDT,7704.998,1561472.44793,-0.009999999999990905,0.0,0.009999999999990905,0.10912425519788015,0.14752495102100346,0.739700331656737,42.5188360430047,202.92522234374235,203.29619167193712,-0.370969328194775,-0.3823911424568177,Alta,204.41,-0.043983329857005884,-0.022362094044439663
2025-09-06 10:15:00,202.58,SOLUSDT,14949.691,3027759.28242,-0.09999999999999432,0.0,0.09999999999999432,0.10132966554088871,0.14413031166235996,0.7030420206005232,41.281542797905715,202.83891675780677,203.26125549281824,-0.4223387350114649,-0.39038066096774715,Baixa,204.41,-0.06498749739276503,-0.027515162627639676
